@relation saggedV+AngleChange+NegSeq

@attribute ID numeric
@attribute faultId numeric
@attribute subfaultId numeric
@attribute isfaultedbus numeric
@attribute v_sag_1 numeric
@attribute v_sag_2 numeric
@attribute v_sag_3 numeric
@attribute delta_v numeric
@attribute a_change_1 numeric
@attribute a_change_2 numeric
@attribute a_change_3 numeric
@attribute rel_phase_2_1 numeric
@attribute rel_phase_3_1 numeric
@attribute rel_phase_3_2 numeric
@attribute sub_phase_2_1 numeric
@attribute sub_phase_3_1 numeric
@attribute sub_phase_3_2 numeric
@attribute v_ss_1 numeric
@attribute v_ss_2 numeric
@attribute v_ss_3 numeric
@attribute pos_seq numeric
@attribute zero_seq numeric
@attribute neg_seq numeric
@attribute faultvsnofault {fault, nofault}
@attribute groundvsnoground {ground, noground}
@attribute linevsnoline {line, noline}
@attribute phasevsnophase {phase, nophase}
@attribute class {ground, line, phase, nofault}

@data
4025, 104, 1, 0, 0.569, 0.952, 0.96, 0.1452, 0.9364, 1.014, 1.0497, 1.673, 1.6872, 1.0085, 0.383, 0.391, 0.0081, 542.1523, 540.3451, 541.0825, 446.73, 55.41, 84.99, fault, ground, noline, nophase, ground
4026, 105, 0, 0, 0.5684, 0.9973, 1.0554, 0.1451, 0.8747, 0.9602, 1.1651, 1.7546, 1.8568, 1.0583, 0.4289, 0.487, 0.0581, 544.142, 543.6577, 544.0619, 471.15, 109.43, 76.18, fault, ground, noline, nophase, ground
4027, 105, 0, 0, 0.5684, 0.9974, 1.0555, 0.145, 0.8775, 0.9575, 1.1645, 1.7546, 1.8569, 1.0583, 0.4289, 0.4871, 0.0581, 543.3426, 544.5812, 543.3741, 471.1, 109.59, 76.35, fault, ground, noline, nophase, ground
4028, 91, 0, 1, 0.5698, 1.0261, 1.0304, 0.144, 0.9469, 0.9628, 1.0902, 1.8009, 1.8083, 1.0041, 0.4564, 0.4606, 0.0042, 549.2419, 548.3704, 548.533, 478.96, 102.87, 68.42, fault, ground, noline, nophase, ground
4029, 91, 0, 0, 0.5699, 1.0261, 1.0303, 0.144, 0.9468, 0.9642, 1.089, 1.8006, 1.8078, 1.004, 0.4562, 0.4604, 0.0041, 549.7789, 546.9349, 549.1406, 478.83, 102.12, 68.54, fault, ground, noline, nophase, ground
4030, 104, 1, 0, 0.5705, 0.9669, 0.9702, 0.1439, 0.938, 1.0307, 1.0314, 1.6949, 1.7008, 1.0034, 0.3964, 0.3998, 0.0033, 540.498, 538.4719, 538.0298, 449.81, 63.08, 81.14, fault, ground, noline, nophase, ground
4031, 104, 1, 0, 0.5708, 0.9669, 0.9703, 0.1438, 0.9397, 1.0282, 1.032, 1.6941, 1.7001, 1.0035, 0.3962, 0.3996, 0.0034, 541.3129, 538.9236, 539.2665, 450.57, 63.29, 81.15, fault, ground, noline, nophase, ground
4032, 96, 0, 0, 0.6023, 0.9284, 0.9726, 0.135, 0.8458, 1.0696, 1.0849, 1.5413, 1.6148, 1.0477, 0.326, 0.3703, 0.0443, 549.5353, 546.6387, 547.3139, 453.4, 43.75, 96.67, fault, ground, noline, nophase, ground
4033, 96, 0, 0, 0.6023, 0.9284, 0.9726, 0.135, 0.851, 1.0705, 1.0773, 1.5413, 1.6147, 1.0476, 0.3261, 0.3703, 0.0442, 549.6725, 546.7265, 546.4484, 453.16, 43.75, 96.46, fault, ground, noline, nophase, ground
4034, 62, 0, 1, 0.6117, 0.9677, 0.9745, 0.1301, 0.9662, 0.9982, 1.0356, 1.5819, 1.5931, 1.0071, 0.3559, 0.3628, 0.0069, 542.4122, 542.8669, 541.4269, 461.31, 53.96, 75.99, fault, ground, noline, nophase, ground
4035, 62, 0, 0, 0.6118, 0.9677, 0.9746, 0.1301, 0.9661, 0.9983, 1.0356, 1.5819, 1.5931, 1.0071, 0.356, 0.3628, 0.0068, 542.5019, 542.9535, 541.5283, 461.4, 53.98, 76.01, fault, ground, noline, nophase, ground
4036, 62, 0, 0, 0.6125, 0.9674, 0.9744, 0.1299, 0.9652, 0.9994, 1.0353, 1.5793, 1.5909, 1.0073, 0.3549, 0.3619, 0.0071, 541.2139, 546.0649, 540.0988, 461.71, 53.88, 76.8, fault, ground, noline, nophase, ground
4037, 62, 0, 0, 0.6126, 0.9674, 0.9745, 0.1299, 0.9685, 0.9995, 1.0317, 1.5793, 1.5908, 1.0073, 0.3549, 0.3619, 0.0071, 541.2881, 546.1459, 540.1601, 461.79, 53.89, 76.81, fault, ground, noline, nophase, ground
4038, 96, 0, 0, 0.6215, 0.9195, 0.9751, 0.1293, 0.8524, 1.0403, 1.1074, 1.4795, 1.569, 1.0605, 0.298, 0.3536, 0.0556, 240.77, 239.5657, 239.9327, 199.66, 13.33, 42.92, fault, ground, noline, nophase, ground
4039, 96, 0, 0, 0.6277, 0.9167, 0.9759, 0.1274, 0.8539, 1.0315, 1.1148, 1.4603, 1.5547, 1.0646, 0.289, 0.3482, 0.0593, 240.7831, 239.4666, 239.6843, 199.84, 11.48, 42.98, fault, ground, noline, nophase, ground
4040, 58, 0, 1, 0.6264, 0.9761, 1.0022, 0.1248, 0.9574, 1.0044, 1.0381, 1.5583, 1.6, 1.0268, 0.3497, 0.3759, 0.0262, 547.4215, 545.5179, 544.7549, 473.44, 66.8, 66.74, fault, ground, noline, nophase, ground
4041, 58, 0, 0, 0.6265, 0.9761, 1.0022, 0.1248, 0.9559, 1.004, 1.0401, 1.5581, 1.5998, 1.0268, 0.3496, 0.3758, 0.0261, 547.6221, 545.4424, 544.7691, 473.49, 66.73, 66.71, fault, ground, noline, nophase, ground
4042, 103, 0, 1, 0.6289, 1.0073, 1.0479, 0.1247, 0.8846, 0.9503, 1.1648, 1.6016, 1.6661, 1.0403, 0.3783, 0.4189, 0.0406, 552.4679, 550.9512, 550.1014, 488.57, 103.38, 65.38, fault, ground, noline, nophase, ground
4043, 58, 0, 0, 0.6268, 0.9761, 1.002, 0.1246, 0.9556, 1.0058, 1.0387, 1.5573, 1.5986, 1.0265, 0.3493, 0.3752, 0.0259, 547.5805, 545.4197, 545.1405, 473.65, 66.56, 66.7, fault, ground, noline, nophase, ground
4044, 58, 0, 0, 0.6269, 0.9761, 1.0021, 0.1246, 0.963, 1.0172, 1.0196, 1.5572, 1.5985, 1.0265, 0.3493, 0.3752, 0.0259, 547.3613, 545.1889, 544.881, 473.45, 66.52, 66.66, fault, ground, noline, nophase, ground
4045, 99, 1, 0, 0.6303, 0.9825, 1.0063, 0.1234, 0.9423, 1.0022, 1.0557, 1.5589, 1.5966, 1.0242, 0.3522, 0.376, 0.0238, 547.2666, 544.2032, 545.9137, 475.7, 69.03, 66.91, fault, ground, noline, nophase, ground
4046, 99, 1, 0, 0.6304, 0.9825, 1.0062, 0.1234, 0.9434, 1.002, 1.0546, 1.5586, 1.5961, 1.0241, 0.3521, 0.3758, 0.0237, 546.3455, 543.4518, 545.52, 475.14, 69.09, 66.84, fault, ground, noline, nophase, ground
4047, 106, 0, 1, 0.6334, 0.9981, 1.0257, 0.1225, 0.9746, 0.9766, 1.0487, 1.5756, 1.6193, 1.0277, 0.3646, 0.3923, 0.0277, 544.3286, 545.3274, 544.1664, 482.0, 78.32, 61.31, fault, ground, noline, nophase, ground
4048, 98, 0, 0, 0.6368, 0.9925, 1.041, 0.1219, 0.9196, 0.9621, 1.1183, 1.5587, 1.6348, 1.0489, 0.3558, 0.4043, 0.0485, 548.7797, 545.6773, 546.69, 484.51, 90.55, 59.22, fault, ground, noline, nophase, ground
4049, 98, 0, 0, 0.6369, 0.9926, 1.041, 0.1218, 0.9209, 0.9615, 1.1173, 1.5585, 1.6346, 1.0488, 0.3557, 0.4042, 0.0485, 549.0027, 545.8446, 546.9229, 484.7, 90.59, 59.23, fault, ground, noline, nophase, ground
4050, 98, 0, 0, 0.6374, 0.9925, 1.0409, 0.1217, 0.9191, 0.9599, 1.1206, 1.5571, 1.6331, 1.0488, 0.3551, 0.4035, 0.0484, 548.4076, 544.1362, 547.8152, 484.26, 91.45, 58.97, fault, ground, noline, nophase, ground
4051, 98, 0, 0, 0.6375, 0.9925, 1.0409, 0.1216, 0.9186, 0.9621, 1.1187, 1.5569, 1.6329, 1.0488, 0.355, 0.4035, 0.0484, 548.6067, 544.2857, 547.9984, 484.41, 91.49, 58.95, fault, ground, noline, nophase, ground
4052, 76, 0, 1, 0.6397, 1.026, 1.0449, 0.1214, 0.9439, 0.9666, 1.0892, 1.604, 1.6336, 1.0185, 0.3863, 0.4053, 0.0189, 548.2092, 544.8705, 547.1867, 492.37, 94.2, 53.24, fault, ground, noline, nophase, ground
4053, 76, 0, 0, 0.6397, 1.0261, 1.0449, 0.1214, 0.9431, 0.9666, 1.0902, 1.604, 1.6335, 1.0184, 0.3864, 0.4052, 0.0188, 548.2572, 544.9192, 547.2078, 492.41, 94.21, 53.25, fault, ground, noline, nophase, ground
4054, 76, 0, 0, 0.6403, 1.0258, 1.0446, 0.1211, 0.9443, 0.9659, 1.0895, 1.6021, 1.6316, 1.0184, 0.3855, 0.4044, 0.0189, 547.7856, 543.5244, 546.6645, 491.65, 93.76, 53.01, fault, ground, noline, nophase, ground
4055, 76, 0, 0, 0.6403, 1.0259, 1.0446, 0.1211, 0.9434, 0.9677, 1.0884, 1.6022, 1.6316, 1.0183, 0.3856, 0.4044, 0.0188, 547.7111, 543.4499, 546.6247, 491.61, 93.78, 53.0, fault, ground, noline, nophase, ground
4056, 97, 0, 0, 0.7285, 0.7686, 0.9481, 0.1202, 0.8899, 1.0491, 1.0613, 1.0551, 1.3014, 1.2334, 0.0402, 0.2196, 0.1794, 531.829, 535.8885, 532.7314, 433.07, 12.4, 62.57, fault, noground, line, nophase, line
4057, 102, 0, 1, 0.6397, 0.9914, 0.9935, 0.1201, 0.9259, 1.0054, 1.0686, 1.5497, 1.5531, 1.0022, 0.3517, 0.3538, 0.0021, 551.8232, 546.8136, 545.8085, 478.12, 66.03, 67.54, fault, ground, noline, nophase, ground
4058, 102, 0, 0, 0.6397, 0.9914, 0.9934, 0.1201, 0.9268, 1.0072, 1.0657, 1.5497, 1.5529, 1.0021, 0.3517, 0.3537, 0.002, 551.9179, 546.879, 545.8845, 478.18, 66.03, 67.53, fault, ground, noline, nophase, ground
4059, 102, 0, 0, 0.64, 0.9908, 0.9933, 0.1201, 0.9264, 1.0053, 1.0683, 1.5481, 1.552, 1.0025, 0.3508, 0.3533, 0.0025, 548.7593, 548.3177, 547.219, 478.36, 66.25, 69.05, fault, ground, noline, nophase, ground
4060, 102, 0, 0, 0.64, 0.9908, 0.9933, 0.1201, 0.9263, 1.0064, 1.0673, 1.5481, 1.552, 1.0025, 0.3508, 0.3533, 0.0025, 548.663, 548.2163, 547.121, 478.28, 66.25, 69.02, fault, ground, noline, nophase, ground
4061, 97, 0, 0, 0.7294, 0.7691, 0.9481, 0.1198, 0.8909, 1.0517, 1.0576, 1.0543, 1.2998, 1.2328, 0.0396, 0.2187, 0.179, 532.6618, 536.4514, 533.8869, 434.06, 12.37, 62.53, fault, noground, line, nophase, line
4062, 96, 0, 0, 0.6513, 0.9217, 0.9906, 0.1192, 0.8628, 0.9881, 1.1497, 1.4151, 1.5209, 1.0747, 0.2704, 0.3393, 0.0689, 34.017, 33.822, 33.8905, 28.67, 0.54, 6.4, fault, ground, noline, nophase, ground
4063, 98, 1, 1, 0.6433, 1.0077, 1.0224, 0.1191, 0.967, 1.0121, 1.0207, 1.5664, 1.5892, 1.0146, 0.3644, 0.3791, 0.0147, 548.2792, 544.1243, 547.7537, 486.73, 79.72, 54.49, fault, ground, noline, nophase, ground
4064, 98, 1, 0, 0.6434, 1.0077, 1.0223, 0.1191, 0.967, 1.012, 1.0207, 1.5663, 1.5891, 1.0145, 0.3644, 0.379, 0.0146, 548.4746, 544.2727, 547.923, 486.88, 79.74, 54.47, fault, ground, noline, nophase, ground
4065, 98, 1, 0, 0.6435, 1.0078, 1.0224, 0.1191, 0.967, 1.0129, 1.02, 1.5661, 1.5888, 1.0145, 0.3643, 0.3789, 0.0146, 548.656, 545.6595, 546.6206, 487.01, 79.26, 54.78, fault, ground, noline, nophase, ground
4066, 98, 1, 0, 0.6436, 1.0078, 1.0224, 0.1191, 0.9665, 1.0143, 1.0191, 1.5659, 1.5886, 1.0145, 0.3642, 0.3788, 0.0146, 548.8822, 545.834, 546.8513, 487.2, 79.26, 54.8, fault, ground, noline, nophase, ground
4067, 96, 0, 0, 0.6526, 0.9321, 0.9905, 0.118, 0.879, 0.9785, 1.1401, 1.4284, 1.5177, 1.0626, 0.2796, 0.3379, 0.0583, 33.9709, 33.7718, 33.8272, 28.75, 0.47, 6.44, fault, ground, noline, nophase, ground
4068, 80, 0, 1, 0.6558, 1.0269, 1.0671, 0.1172, 0.9267, 0.9532, 1.12, 1.5658, 1.6271, 1.0391, 0.3711, 0.4113, 0.0402, 544.4372, 546.0786, 543.5438, 496.79, 100.67, 50.27, fault, ground, noline, nophase, ground
4069, 80, 0, 0, 0.6559, 1.027, 1.067, 0.1172, 0.9271, 0.9536, 1.1191, 1.5658, 1.6269, 1.039, 0.3711, 0.4112, 0.0401, 544.411, 546.0245, 543.5013, 496.76, 100.64, 50.25, fault, ground, noline, nophase, ground
4070, 80, 0, 0, 0.6563, 1.0268, 1.0669, 0.1171, 0.9279, 0.9542, 1.1174, 1.5646, 1.6257, 1.0391, 0.3705, 0.4106, 0.0401, 544.0514, 545.6507, 542.1282, 496.11, 99.95, 50.25, fault, ground, noline, nophase, ground
4071, 80, 0, 0, 0.6563, 1.0267, 1.0669, 0.117, 0.9263, 0.9525, 1.1214, 1.5643, 1.6256, 1.0392, 0.3704, 0.4106, 0.0402, 544.0092, 545.5678, 542.0602, 496.04, 99.91, 50.24, fault, ground, noline, nophase, ground
4072, 64, 0, 1, 0.6556, 1.0295, 1.0538, 0.1166, 0.9315, 0.9906, 1.078, 1.5702, 1.6073, 1.0236, 0.3739, 0.3982, 0.0243, 542.1531, 543.5442, 542.7167, 494.35, 93.77, 48.31, fault, ground, noline, nophase, ground
4073, 64, 0, 0, 0.6557, 1.0294, 1.0537, 0.1166, 0.9337, 0.9897, 1.0765, 1.5701, 1.6072, 1.0236, 0.3738, 0.3981, 0.0243, 542.183, 543.5985, 542.7692, 494.38, 93.76, 48.31, fault, ground, noline, nophase, ground
4074, 64, 0, 0, 0.656, 1.0292, 1.0536, 0.1165, 0.9325, 0.9904, 1.0773, 1.5689, 1.6061, 1.0237, 0.3732, 0.3976, 0.0244, 541.6163, 543.0803, 541.2927, 493.6, 93.12, 48.3, fault, ground, noline, nophase, ground
4075, 64, 0, 0, 0.656, 1.0292, 1.0536, 0.1164, 0.9322, 0.9907, 1.0772, 1.5688, 1.606, 1.0237, 0.3732, 0.3976, 0.0244, 541.6582, 543.1618, 541.3615, 493.66, 93.15, 48.29, fault, ground, noline, nophase, ground
4076, 99, 0, 0, 0.6582, 0.9575, 0.9603, 0.1156, 0.9435, 1.0164, 1.0402, 1.4549, 1.459, 1.0029, 0.2994, 0.3021, 0.0028, 542.143, 539.9338, 543.7897, 464.77, 44.0, 66.91, fault, ground, noline, nophase, ground
4077, 99, 0, 0, 0.6582, 0.9575, 0.9603, 0.1156, 0.9454, 1.0125, 1.042, 1.4547, 1.4589, 1.0029, 0.2993, 0.3021, 0.0028, 542.241, 540.0178, 543.8351, 464.83, 43.96, 66.93, fault, ground, noline, nophase, ground
4078, 65, 0, 1, 0.6686, 1.0137, 1.0767, 0.1135, 0.9233, 0.9242, 1.1525, 1.516, 1.6102, 1.0622, 0.345, 0.408, 0.063, 540.7593, 542.2267, 541.6997, 494.41, 103.55, 49.98, fault, ground, noline, nophase, ground
4079, 65, 0, 0, 0.6687, 1.0137, 1.0767, 0.1135, 0.924, 0.9252, 1.1504, 1.5159, 1.6101, 1.0621, 0.345, 0.408, 0.063, 540.736, 542.1762, 541.6525, 494.37, 103.55, 49.97, fault, ground, noline, nophase, ground
4080, 65, 0, 0, 0.669, 1.0134, 1.0764, 0.1133, 0.923, 0.9249, 1.1522, 1.5149, 1.6091, 1.0622, 0.3445, 0.4075, 0.063, 540.2897, 541.7238, 540.2759, 493.65, 102.82, 49.99, fault, ground, noline, nophase, ground
4081, 65, 0, 0, 0.669, 1.0135, 1.0765, 0.1133, 0.9244, 0.926, 1.149, 1.5149, 1.6091, 1.0622, 0.3445, 0.4075, 0.063, 540.3288, 541.8014, 540.348, 493.73, 102.85, 49.99, fault, ground, noline, nophase, ground
4082, 80, 1, 1, 0.6699, 1.0183, 1.0719, 0.1128, 0.9299, 0.9427, 1.128, 1.5199, 1.6, 1.0527, 0.3483, 0.402, 0.0537, 544.5885, 545.5016, 547.0974, 499.65, 99.33, 48.38, fault, ground, noline, nophase, ground
4083, 80, 1, 0, 0.67, 1.0183, 1.0719, 0.1127, 0.929, 0.9432, 1.1285, 1.5199, 1.5999, 1.0526, 0.3483, 0.4019, 0.0536, 544.5443, 545.4801, 547.045, 499.63, 99.31, 48.39, fault, ground, noline, nophase, ground
4084, 80, 1, 0, 0.6702, 1.018, 1.0716, 0.1127, 0.9281, 0.9437, 1.129, 1.519, 1.599, 1.0527, 0.3478, 0.4014, 0.0536, 543.1744, 545.1195, 546.6679, 499.02, 99.34, 48.43, fault, ground, noline, nophase, ground
4085, 80, 1, 0, 0.6703, 1.0181, 1.0716, 0.1126, 0.9316, 0.9419, 1.1269, 1.5189, 1.5988, 1.0526, 0.3478, 0.4014, 0.0536, 543.1091, 545.0817, 546.5875, 498.98, 99.3, 48.44, fault, ground, noline, nophase, ground
4086, 58, 0, 0, 0.6647, 0.9672, 0.9887, 0.1124, 0.9677, 1.0107, 1.0215, 1.455, 1.4874, 1.0223, 0.3025, 0.324, 0.0216, 243.2431, 242.5297, 242.2161, 211.82, 22.28, 28.45, fault, ground, noline, nophase, ground
4087, 58, 0, 0, 0.6647, 0.9672, 0.9889, 0.1123, 0.9645, 1.0106, 1.025, 1.455, 1.4876, 1.0224, 0.3024, 0.3241, 0.0217, 243.381, 242.4814, 242.2318, 211.85, 22.24, 28.42, fault, ground, noline, nophase, ground
4088, 99, 1, 0, 0.6712, 0.9722, 0.9815, 0.1102, 0.9227, 1.0198, 1.0574, 1.4485, 1.4623, 1.0095, 0.301, 0.3103, 0.0093, 557.1809, 553.2569, 554.7157, 484.4, 54.7, 65.02, fault, ground, noline, nophase, ground
4089, 106, 0, 0, 0.6702, 1.0036, 1.0198, 0.1101, 0.9685, 0.9815, 1.0499, 1.4975, 1.5218, 1.0162, 0.3334, 0.3497, 0.0163, 545.1255, 544.4365, 544.8576, 488.71, 70.59, 55.72, fault, ground, noline, nophase, ground
4090, 99, 1, 0, 0.6713, 0.972, 0.9814, 0.1101, 0.9309, 1.0327, 1.0354, 1.4478, 1.4619, 1.0097, 0.3007, 0.3101, 0.0095, 556.251, 552.3142, 555.169, 483.99, 54.83, 65.19, fault, ground, noline, nophase, ground
4091, 59, 0, 1, 0.671, 0.9813, 0.9892, 0.1099, 0.9557, 1.0103, 1.0339, 1.4625, 1.4742, 1.008, 0.3103, 0.3182, 0.0079, 546.1014, 545.5034, 545.5145, 480.1, 54.47, 62.28, fault, ground, noline, nophase, ground
4092, 59, 0, 0, 0.6712, 0.9814, 0.9893, 0.1098, 0.9571, 1.0098, 1.033, 1.4621, 1.4739, 1.0081, 0.3101, 0.3181, 0.0079, 546.7244, 544.2487, 546.2823, 480.17, 53.74, 62.37, fault, ground, noline, nophase, ground
4093, 73, 0, 0, 0.6941, 0.8908, 0.9479, 0.1097, 0.9017, 0.9844, 1.1129, 1.2834, 1.3657, 1.0641, 0.1967, 0.2538, 0.0571, 34.1511, 34.4073, 34.3568, 28.79, 0.24, 5.02, fault, ground, noline, nophase, ground
4094, 88, 0, 1, 0.6802, 1.029, 1.0698, 0.1095, 0.922, 1.0019, 1.0758, 1.5128, 1.5727, 1.0396, 0.3488, 0.3895, 0.0407, 543.1515, 539.0622, 537.3434, 498.08, 93.28, 37.73, fault, ground, noline, nophase, ground
4095, 88, 0, 0, 0.6803, 1.029, 1.0698, 0.1095, 0.9221, 1.0019, 1.0758, 1.5127, 1.5726, 1.0396, 0.3488, 0.3895, 0.0407, 543.2482, 539.1957, 536.975, 498.04, 93.01, 37.9, fault, ground, noline, nophase, ground
4096, 88, 0, 0, 0.6804, 1.0292, 1.0694, 0.1095, 0.922, 1.0017, 1.0761, 1.5126, 1.5718, 1.0391, 0.3488, 0.389, 0.0403, 543.0014, 537.7268, 541.2457, 498.97, 94.03, 38.08, fault, ground, noline, nophase, ground
4097, 88, 0, 0, 0.6804, 1.0292, 1.0695, 0.1094, 0.922, 1.0017, 1.076, 1.5126, 1.5717, 1.0391, 0.3488, 0.389, 0.0403, 543.1652, 537.8969, 541.353, 499.12, 94.07, 38.07, fault, ground, noline, nophase, ground
4098, 73, 0, 0, 0.6932, 0.9, 0.941, 0.1093, 0.9168, 0.9658, 1.1171, 1.2983, 1.3574, 1.0455, 0.2068, 0.2478, 0.041, 34.1583, 34.3913, 34.3102, 28.8, 0.29, 4.92, fault, ground, noline, nophase, ground
4099, 67, 0, 1, 0.6977, 1.0127, 1.0839, 0.1046, 0.9265, 0.9267, 1.1474, 1.4514, 1.5535, 1.0703, 0.3149, 0.3862, 0.0712, 543.1637, 542.7034, 543.9202, 502.59, 99.44, 44.0, fault, ground, noline, nophase, ground
4100, 67, 0, 0, 0.6977, 1.0127, 1.0839, 0.1046, 0.9251, 0.9275, 1.1481, 1.4514, 1.5534, 1.0703, 0.315, 0.3861, 0.0711, 543.1207, 542.6772, 543.8753, 502.55, 99.42, 44.02, fault, ground, noline, nophase, ground
4101, 67, 0, 0, 0.6979, 1.0125, 1.0836, 0.1046, 0.9268, 0.9272, 1.1466, 1.4509, 1.5527, 1.0702, 0.3147, 0.3857, 0.0711, 541.7255, 542.2239, 543.4082, 501.87, 99.4, 44.06, fault, ground, noline, nophase, ground
4102, 67, 0, 0, 0.6979, 1.0125, 1.0837, 0.1046, 0.9245, 0.9279, 1.1485, 1.4508, 1.5528, 1.0703, 0.3146, 0.3858, 0.0712, 541.7908, 542.2608, 543.4804, 501.94, 99.45, 44.05, fault, ground, noline, nophase, ground
4103, 73, 0, 0, 0.699, 0.9407, 0.9409, 0.1041, 0.943, 0.9656, 1.091, 1.3457, 1.346, 1.0002, 0.2417, 0.2419, 0.0002, 238.2814, 239.2028, 239.7781, 205.0, 6.6, 32.04, fault, ground, noline, nophase, ground
4104, 73, 0, 0, 0.7004, 0.9375, 0.9398, 0.104, 0.9444, 0.9592, 1.0961, 1.3385, 1.3418, 1.0025, 0.2371, 0.2394, 0.0023, 238.1111, 239.9829, 239.4357, 204.79, 5.75, 32.41, fault, ground, noline, nophase, ground
4105, 73, 0, 0, 0.697, 0.9447, 0.9533, 0.1038, 0.9421, 0.984, 1.0732, 1.3554, 1.3677, 1.0091, 0.2477, 0.2563, 0.0086, 543.3531, 543.6834, 546.49, 469.82, 21.24, 71.11, fault, ground, noline, nophase, ground
4106, 73, 0, 0, 0.6971, 0.9448, 0.9533, 0.1038, 0.9394, 0.983, 1.0773, 1.3554, 1.3676, 1.009, 0.2477, 0.2562, 0.0085, 543.3732, 544.2595, 546.4814, 470.02, 21.35, 71.18, fault, ground, noline, nophase, ground
4107, 58, 0, 0, 0.694, 0.9741, 0.9962, 0.1024, 0.9647, 1.0164, 1.0189, 1.4035, 1.4354, 1.0227, 0.28, 0.3021, 0.0221, 547.8688, 545.8546, 544.0338, 484.42, 48.0, 57.88, fault, ground, noline, nophase, ground
4108, 58, 0, 0, 0.6943, 0.974, 0.9958, 0.1023, 0.9681, 1.016, 1.016, 1.4027, 1.4342, 1.0224, 0.2796, 0.3015, 0.0218, 548.1985, 546.1789, 546.5957, 485.49, 49.35, 57.0, fault, ground, noline, nophase, ground
4109, 58, 0, 0, 0.6944, 0.974, 0.9958, 0.1023, 0.9681, 1.016, 1.016, 1.4027, 1.4341, 1.0224, 0.2796, 0.3014, 0.0218, 548.2908, 546.2285, 546.6672, 485.54, 49.35, 56.99, fault, ground, noline, nophase, ground
4110, 68, 0, 1, 0.6943, 1.0059, 1.0145, 0.102, 0.9734, 0.983, 1.0438, 1.4488, 1.4612, 1.0085, 0.3116, 0.3202, 0.0086, 548.4083, 548.3437, 548.6913, 496.02, 66.93, 50.04, fault, ground, noline, nophase, ground
4111, 68, 0, 0, 0.6944, 1.0057, 1.0141, 0.102, 0.9719, 0.9837, 1.0446, 1.4484, 1.4605, 1.0083, 0.3114, 0.3198, 0.0084, 546.9775, 549.0191, 549.3439, 496.05, 67.69, 50.2, fault, ground, noline, nophase, ground
4112, 58, 0, 0, 0.7029, 0.9628, 0.9845, 0.0999, 0.9658, 1.0041, 1.0303, 1.3697, 1.4005, 1.0225, 0.2599, 0.2816, 0.0217, 547.7398, 546.5621, 545.9582, 482.68, 40.82, 57.99, fault, ground, noline, nophase, ground
4113, 58, 0, 0, 0.703, 0.9627, 0.9845, 0.0999, 0.9704, 1.0029, 1.0266, 1.3695, 1.4005, 1.0226, 0.2597, 0.2815, 0.0218, 547.2466, 546.197, 545.5886, 482.33, 40.86, 57.91, fault, ground, noline, nophase, ground
4114, 102, 0, 0, 0.7027, 1.0036, 1.022, 0.0994, 0.9516, 0.972, 1.0761, 1.4283, 1.4544, 1.0183, 0.3009, 0.3193, 0.0184, 552.9502, 551.3973, 550.5255, 500.47, 70.71, 49.59, fault, ground, noline, nophase, ground
4115, 102, 0, 0, 0.7028, 1.0036, 1.022, 0.0994, 0.9496, 0.9727, 1.0775, 1.428, 1.4542, 1.0183, 0.3008, 0.3192, 0.0184, 552.72, 551.497, 550.7098, 500.51, 70.75, 49.72, fault, ground, noline, nophase, ground
4116, 70, 0, 1, 0.7053, 1.0053, 1.0162, 0.0984, 0.9691, 0.9776, 1.053, 1.4253, 1.4408, 1.0109, 0.3, 0.3109, 0.0109, 545.1222, 544.3035, 544.2771, 494.39, 65.41, 48.38, fault, ground, noline, nophase, ground
4117, 70, 0, 0, 0.7053, 1.0053, 1.0162, 0.0984, 0.9679, 0.9782, 1.0537, 1.4253, 1.4408, 1.0109, 0.3, 0.3109, 0.0109, 545.0713, 544.2605, 544.2509, 494.36, 65.39, 48.37, fault, ground, noline, nophase, ground
4118, 70, 0, 0, 0.7055, 1.0052, 1.0161, 0.0983, 0.9695, 0.9771, 1.0532, 1.4247, 1.4402, 1.0109, 0.2997, 0.3106, 0.0109, 544.6158, 542.8628, 543.7167, 493.6, 65.16, 48.17, fault, ground, noline, nophase, ground
4119, 70, 0, 0, 0.7055, 1.0052, 1.0161, 0.0983, 0.967, 0.9787, 1.0542, 1.4248, 1.4401, 1.0108, 0.2997, 0.3105, 0.0108, 544.6966, 542.933, 543.7556, 493.66, 65.13, 48.19, fault, ground, noline, nophase, ground
4120, 66, 0, 1, 0.7165, 1.0045, 1.0741, 0.0977, 0.9194, 0.9324, 1.1481, 1.402, 1.4991, 1.0693, 0.288, 0.3576, 0.0696, 541.9041, 543.4953, 542.7006, 502.07, 93.67, 44.76, fault, ground, noline, nophase, ground
4121, 98, 1, 0, 0.7073, 0.9889, 1.0072, 0.0977, 0.9909, 1.0009, 1.0081, 1.3982, 1.4241, 1.0185, 0.2816, 0.2999, 0.0183, 550.8901, 546.6259, 548.6819, 494.24, 55.78, 49.09, fault, ground, noline, nophase, ground
4122, 98, 1, 0, 0.7074, 0.9888, 1.0071, 0.0976, 0.9773, 1.0063, 1.0173, 1.3977, 1.4236, 1.0185, 0.2813, 0.2997, 0.0183, 550.0802, 545.6468, 549.0956, 493.86, 55.73, 49.29, fault, ground, noline, nophase, ground
